『ポートピア連続殺人事件』『いただきストリート』『ドラゴンクエスト』などの作品で知られる、ゲームクリエーターは誰でしょう？,堀井雄二
1950年3月19日にこの世を去ったアメリカのSF作家で、ターザンの生みの親としても知られる人物は誰でしょう？,エドガー・ライス・バローズ
映画の撮影をするために、屋外に本物そっくりの街や建物をつくったものを英語で何というでしょう？,オープンセット
音楽の楽譜で、付点音符は元の音符の何倍の長さになるでしょう？,1.5倍
奈良時代から戦国時代にかけて存在した、貴族やお寺などが所有していた私有地のことを何というでしょう？,荘園
森鴎外の名作『舞姫』で、主人公の太田豊太郎（おおたとよたろう）が愛したドイツ人の踊り子の名前は何でしょう？,エリス
毎年5月に開催される、プロの自転車選手によるイタリア周回ロードレースを何というでしょう？,ジロ・デ・イタリア
料理に用いる「まな板」の「まな」とは、元々は何のことでしょう？,魚
オタマジャクシのしっぽが自然と消えるなど、成長の段階で役目を終えた細胞が自殺する現象のことを、ネクローシスに対して何というでしょう？,アポトーシス
当たれば死ぬという洒落から、関西では「鉄砲」とも呼ばれる魚は何でしょう？,フグ
カントの三大批判書といったら、『純粋理性批判』『実践理性批判』と何でしょう？,『判断力批判』
テレビではアダム・ウェストが、映画では最新作のクリスチャン・ベールを含めこれまでに4人が演じている、アメリカンコミックのヒーローは誰でしょう？,バットマン
野球用語のゴロとは、どんな英語が訛ったものでしょう？,グラウンダー
外国からの武力攻撃を想定して、そのときに速やかに対処できるよう整備しておく法令を何というでしょう？,有事立法
切れ目なくタバコを吸い続ける人を、金属製品に喩えて何スモーカーというでしょう？,チェーンスモーカー
源義朝に愛され、今若（いまわか）、乙若（おとわか）、牛若の3人の子供を産んだ女性は誰でしょう？,常盤御前
化学反応において、それ自体は変化せず反応速度を速める役割をする物質を何というでしょう？,触媒（しょくばい）、正触媒
2006年の2月8日に91歳で亡くなった、映画『ゴジラ』シリーズの音楽を作曲した人物は誰でしょう？,伊福部昭（いふくべ・あきら）
サンスクリット語で「宝石」という意味がある、10月の誕生石は何でしょう？,オパール
釈迦が悟りを開いたのは菩提樹の下ですが、入滅（にゅうめつ）したのは何という木の近くでしょう？,沙羅双樹
日本の郵便番号で、「001」で始まる地域があるのは北海道ですが、「999」で始まる地域があるのはどの都道府県でしょう？,山形県
原油や物資の運搬に使われるため、有事問題の際にはその防衛が議論となる、国が重要と定める海上交通路のことを英語で何というでしょう？,シーレーン
楽しい謝肉祭を背景に、主人公である人形の恋や生活を描いた、ストラヴィンスキーの三大バレエ曲の1つは何でしょう？,『ペトルーシュカ』
ホテルのシングルルーム、ダブルルーム、ツインルームの、それぞれにあるベッドの数を合計すると何台になるでしょう？,4台
俗に、おかしくてたまらない時に「臍（へそ）で沸かす」といわれるのは何でしょう？,お茶
爪先立ちで深く腰をおろした、剣道や相撲で試合で始めと終わりにとられる姿勢は何でしょう？,蹲踞（そんきょ）
「微生物の作用により有機物が悪臭を発する物質や有毒な物質に変化すること」を、漢字2文字で何というでしょう？,腐敗
2006年の1月1日、東京三菱銀行とUFJ銀行が合併して誕生した、新しい銀行の名前は何でしょう？,〈株式会社〉三菱東京UFJ銀行
アメリカの工業を表す言葉で、北緯37度より北をスノーベルトというのに対し、南を何というでしょう？,サンベルト
天気記号で○の中に白丸は「曇り」ですが、○の中に黒丸は何でしょう？,霧
大相撲の歴代横綱の中で、その在位場所数が63場所と最も長かった力士は誰でしょう？,北の湖敏満（きたのうみ・としみつ）
英語で、「モーニングシックネス」と呼ばれるのはつわりですが、「モーションシックネス」と呼ばれる症状は何でしょう？,乗り物酔い
2006年、女優の鈴木杏（すずきあん）や長澤まさみが卒業した高校はどこでしょう？,堀越高校
囲碁のタイトル戦の名前にもなっている、碁盤の真ん中にある星を特に何というでしょう？,天元
